,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,country,geometry
0,0,1090,220000,False,False,False,False,False,-1.8688509,34.78690679999992,algeria,
1,1,1265,400000,False,False,False,False,False,-0.902003199999987,35.089831500000024,algeria,
2,2,1655,220000,False,False,False,False,False,0.1462109,34.90904640000009,algeria,
3,3,2123,220000,False,False,False,False,False,3.3801723,36.35721340000003,algeria,
4,4,1658,220000,False,False,False,False,False,0.1466111,34.90880560000009,algeria,
5,5,2266,220000,False,False,False,False,False,4.0233072,36.365002,algeria,
6,6,1447,400000,False,False,False,False,False,-0.348011299999962,33.47748249999985,algeria,
7,7,1204,220000,False,False,False,False,False,-1.375547,35.23634870000017,algeria,
8,8,2234,220000,False,False,False,False,False,3.700425700000022,36.79313340000009,algeria,
9,9,1438,220000,False,False,False,False,False,-0.3652511,33.26736980000004,algeria,
10,10,2720,220000,False,False,False,False,False,6.214081500000029,36.715856900000176,algeria,
11,11,2737,220000,False,False,False,False,False,6.2522078,35.488495,algeria,
12,12,3306,220000,False,False,False,False,False,7.734858799999984,36.78926760000015,algeria,
13,13,2122,220000,False,False,False,False,False,3.3764094,36.697401800000094,algeria,
14,14,2370,220000,False,False,False,False,False,4.7479197,36.57454059999978,algeria,
15,15,1246,220000,False,False,False,False,False,-1.0206726,35.416856499999966,algeria,
16,16,2201,220000,False,False,False,False,False,3.594491,36.43539,algeria,
17,17,2485,220000,False,False,False,False,False,5.4124685,34.74824090000013,algeria,
18,18,2014,220000,False,False,False,False,False,2.95985230000002,34.62034769999997,algeria,
19,19,3326,220000,False,False,False,False,False,7.891762899999982,35.867852,algeria,
20,20,1993,220000,False,False,False,False,False,2.8852513,36.59279859999978,algeria,
21,21,1953,220000,False,False,False,False,False,2.84685740000001,36.534088999999724,algeria,
22,22,2186,220000,False,False,False,False,False,3.574785600000019,36.249191100000104,algeria,
23,23,3001,220000,False,False,False,False,False,6.932793499999984,36.72064290000012,algeria,
24,24,1422,220000,False,False,False,False,False,-0.3880961,35.54366359999997,algeria,
25,25,3394,400000,False,False,False,False,False,8.098036699999986,36.68020089999988,algeria,
26,26,2030,220000,False,False,False,False,False,3.1344626,36.69958219999978,algeria,
27,27,2084,220000,False,False,False,False,False,3.2714493,36.72716,algeria,
28,28,1200,220000,False,False,False,False,False,-1.4123791,35.21730139999996,algeria,
29,29,1923,220000,False,False,False,False,False,2.838976299999984,36.64915909999981,algeria,
30,30,2795,400000,False,False,False,False,False,6.336751,36.2471832000002,algeria,
31,31,2652,220000,False,False,False,False,False,6.0213159,31.760813,algeria,
32,32,1669,220000,False,False,False,False,False,0.1737868,35.384902,algeria,
33,33,1082,225000,False,False,False,False,False,-1.9167263,34.70544940000002,algeria,
34,34,3019,220000,False,False,False,False,False,6.949838699999987,36.72005680000012,algeria,
35,35,1493,220000,False,False,False,False,False,-0.1925166,35.76908019999995,algeria,
36,36,2126,220000,False,False,False,False,False,3.3838063,36.727185000000105,algeria,
37,37,1705,220000,False,False,False,False,False,0.6502683,35.451705599999805,algeria,
38,38,1975,220000,False,False,False,False,False,2.848468599999987,36.53423139999973,algeria,
39,39,1396,400000,False,False,False,False,False,-0.4711194,35.72026699999982,algeria,
40,40,2188,220000,False,False,False,False,False,3.5750738,36.243499500000105,algeria,
41,41,3354,220000,False,False,False,False,False,7.900674099999976,36.30237409999999,algeria,
42,42,1939,220000,False,False,False,False,False,2.839813699999984,36.64909899999981,algeria,
43,43,2667,220000,False,False,False,False,False,6.0220033,31.760933600000026,algeria,
44,44,2733,400000,False,False,False,False,False,6.249474600000053,36.73112019999996,algeria,
45,45,2753,220000,False,False,False,False,False,6.3039852,35.48809,algeria,
46,46,2839,220000,False,False,False,False,False,6.5208869,36.050685800000245,algeria,
47,47,2127,220000,False,False,False,False,False,3.3841355,36.692844299999976,algeria,
48,48,1331,220000,False,False,False,False,False,-0.8197126,35.608006099999855,algeria,
49,49,2701,220000,False,False,False,False,False,6.1785003,35.56865979999993,algeria,
50,50,3273,220000,False,False,False,False,False,7.637656699999974,36.302964199999984,algeria,
51,51,3273,220000,False,False,False,False,False,7.637656699999974,36.302964199999984,algeria,
52,52,2039,220000,False,False,False,False,False,3.1415509,36.597630699999804,algeria,
53,53,1677,220000,False,False,False,False,False,0.3503786,35.57758979999945,algeria,
54,54,2650,220000,False,False,False,False,False,6.0210928,31.76078290000005,algeria,
55,55,2710,220000,False,False,False,False,False,6.1871504,35.488291,algeria,
56,56,1246,220000,False,False,False,False,False,-1.0206726,35.416856499999966,algeria,
57,57,1690,220000,False,False,False,False,False,0.5545481,35.75459179999997,algeria,
58,58,2027,220000,False,False,False,False,False,3.078559,36.69958219999978,algeria,
59,59,1274,220000,False,False,False,False,False,-0.9015745,35.08761469999999,algeria,
60,60,1342,220000,False,False,False,False,False,-0.7081942,35.638357899999846,algeria,
61,61,1093,220000,False,False,False,False,False,-1.8624838,35.08630540000004,algeria,
62,62,2620,220000,False,False,False,False,False,5.9905636,31.760347499999956,algeria,
63,63,2920,220000,False,False,False,False,False,6.754317299999971,33.27429180000022,algeria,
64,64,1504,220000,False,False,False,False,False,-0.172181699999984,35.7658336,algeria,
65,65,1421,220000,False,False,False,False,False,-0.395014,35.53456749999994,algeria,
66,66,1973,220000,False,False,False,False,False,2.848359699999987,36.53412769999973,algeria,
67,67,2943,220000,False,False,False,False,False,6.801520200000012,33.384108,algeria,
68,68,1309,400000,False,False,False,False,False,-0.899747,33.477008199999844,algeria,
69,69,1890,400000,False,False,False,False,False,2.578325,36.41562210000007,algeria,
70,70,1881,220000,False,False,False,False,False,2.4061135,36.39105319999998,algeria,
71,71,2011,220000,False,False,False,False,False,2.9488593,35.4352867,algeria,
72,72,2116,220000,False,False,False,False,False,3.348039199999969,33.13186349999987,algeria,
73,73,1061,400000,False,False,False,False,False,-1.9717373,34.87732910000012,algeria,
74,74,2177,220000,False,False,False,False,False,3.573998100000019,36.248948099999986,algeria,
75,75,1944,220000,False,False,False,False,False,2.839981099999984,36.64908699999981,algeria,
76,76,1503,220000,False,False,False,False,False,-0.175965,35.7657905,algeria,
77,77,2745,220000,False,False,False,False,False,6.3035473,35.48768210000011,algeria,
78,78,2728,220000,False,False,False,False,False,6.2243604,36.493014,algeria,
79,79,2200,220000,False,False,False,False,False,3.5944165,36.7150823,algeria,
80,80,2422,220000,False,False,False,False,False,5.3139754,35.84368590000008,algeria,
81,81,1488,220000,False,False,False,False,False,-0.1932104,35.77002039999994,algeria,
82,82,1718,220000,False,False,False,False,False,0.7285183,35.12430119999987,algeria,
83,83,3353,220000,False,False,False,False,False,7.900513099999976,36.301986,algeria,
84,84,3008,220000,False,False,False,False,False,6.949115399999987,36.72028280000013,algeria,
85,85,1499,220000,False,False,False,False,False,-0.1902872,35.754085,algeria,
86,86,1358,220000,False,False,False,False,False,-0.5856487,35.677305199999935,algeria,
87,87,1260,220000,False,False,False,False,False,-0.9022339,35.0876132,algeria,
88,88,2104,400000,False,False,False,False,False,3.3346937,36.25181509999991,algeria,
89,89,3392,400000,False,False,False,False,False,8.097810299999985,36.68074480000016,algeria,
90,90,2227,220000,False,False,False,False,False,3.6868747,32.50549240000019,algeria,
91,91,1101,220000,False,False,False,False,False,-1.8594451,35.08501010000004,algeria,
92,92,1889,220000,False,False,False,False,False,2.5713714,36.507213999999856,algeria,
93,93,1948,220000,False,False,False,False,False,2.840336499999985,36.649246399999804,algeria,
94,94,2660,220000,False,False,False,False,False,6.0216515,31.27508870000004,algeria,
95,95,1506,220000,False,False,False,False,False,-0.171505799999984,35.7658768,algeria,
96,96,3336,220000,False,False,False,False,False,7.892221299999981,35.83134010000072,algeria,
97,97,2443,400000,False,False,False,False,False,5.315401,35.84296490000009,algeria,
98,98,3106,220000,False,False,False,False,False,7.171449,35.461080300000276,algeria,
99,99,2238,220000,False,False,False,False,False,3.733766199999969,31.939324600000056,algeria,
100,100,2743,220000,False,False,False,False,False,6.29769,36.051111,algeria,
101,101,2665,220000,False,False,False,False,False,6.0219008,31.671460400000043,algeria,
102,102,2472,400000,False,False,False,False,False,5.3174738,35.843004,algeria,
103,103,1938,220000,False,False,False,False,False,2.839813699999984,36.648720099999785,algeria,
104,104,3191,220000,False,False,False,False,False,7.4722711,36.53316679999997,algeria,
105,105,2182,220000,False,False,False,False,False,3.5745057,36.248948099999986,algeria,
106,106,3165,220000,False,False,False,False,False,7.360717200000016,35.76303999999975,algeria,
107,107,1482,220000,False,False,False,False,False,-0.1986145,35.791681099999906,algeria,
108,108,2430,220000,False,False,False,False,False,5.314361400000021,35.84441950000024,algeria,
109,109,3362,220000,False,False,False,False,False,7.906623,35.481402900000724,algeria,
110,110,3335,220000,False,False,False,False,False,7.892179099999983,35.86794779999993,algeria,
111,111,2023,220000,False,False,False,False,False,2.968552,36.73087489999975,algeria,
112,112,2687,220000,False,False,False,False,False,6.0470617,31.807309699999983,algeria,
113,113,2804,220000,False,False,False,False,False,6.3381685,36.246259700000195,algeria,
114,114,2119,400000,False,False,False,False,False,3.361682300000018,31.80654320000004,algeria,
115,115,2124,220000,False,False,False,False,False,3.3801723,36.71033960000008,algeria,
116,116,2739,220000,False,False,False,False,False,6.2522963,33.1340384,algeria,
117,117,1970,220000,False,False,False,False,False,2.848293499999986,36.53450379999971,algeria,
118,118,2187,400000,False,False,False,False,False,3.5749252,35.84264009999994,algeria,
119,119,1113,220000,False,False,False,False,False,-1.7753782,34.762643899999915,algeria,
120,120,1084,225000,False,False,False,False,False,-1.9165717,34.70546130000002,algeria,
121,121,1737,220000,False,False,False,False,False,1.1809247,36.103653,algeria,
122,122,1936,220000,False,False,False,False,False,2.839714099999985,36.6497194999998,algeria,
123,123,2365,220000,False,False,False,False,False,4.730680299999969,36.07131500000021,algeria,
124,124,2841,220000,False,False,False,False,False,6.5209964,36.05078350000024,algeria,
125,125,1412,220000,False,False,False,False,False,-0.3961902,35.53455469999994,algeria,
126,126,1392,400000,False,False,False,False,False,-0.4716336,35.72026699999982,algeria,
127,127,2462,400000,False,False,False,False,False,5.3163928,35.843102800000096,algeria,
128,128,1803,400000,False,False,False,False,False,1.4867674,36.19037520000009,algeria,
129,129,1100,220000,False,False,False,False,False,-1.8594451,35.02486350000083,algeria,
130,130,3002,220000,False,False,False,False,False,6.933011399999984,36.860022800000294,algeria,
131,131,1859,220000,False,False,False,False,False,2.2608468,36.148402799999694,algeria,
132,132,2409,400000,False,False,False,False,False,5.2059397,36.156154899999855,algeria,
133,133,2792,400000,False,False,False,False,False,6.3364315,36.2475926000002,algeria,
134,134,2714,400000,False,False,False,False,False,6.2125325,36.73096519999996,algeria,
135,135,2479,220000,False,False,False,False,False,5.3727452,34.7483952,algeria,
136,136,1666,220000,False,False,False,False,False,0.1734911,35.38479970000009,algeria,
137,137,1779,220000,False,False,False,False,False,1.2051011,36.0899123,algeria,
138,138,3373,220000,False,False,False,False,False,8.029031099999985,30.822814399999867,algeria,
139,139,2623,220000,False,False,False,False,False,5.991876500000019,31.80509740000012,algeria,
140,140,3423,400000,False,False,False,False,False,8.10042,36.6797618,algeria,
141,141,2185,400000,False,False,False,False,False,3.57468840000001,36.25205920000002,algeria,
142,142,1407,400000,False,False,False,False,False,-0.4207147,35.453347400000084,algeria,
143,143,3037,220000,False,False,False,False,False,6.9504344,36.720106700000116,algeria,
144,144,1252,400000,False,False,False,False,False,-0.902646199999987,35.08979630000003,algeria,
145,145,3432,400000,False,False,False,False,False,8.183544099999988,36.469463200000035,algeria,
146,146,1218,220000,False,False,False,False,False,-1.3242288,34.90022349999996,algeria,
147,147,1149,220000,False,False,False,False,False,-1.6433529,35.17943069999996,algeria,
148,148,1514,400000,False,False,False,False,False,-0.168255,35.7670052,algeria,
149,149,2291,220000,False,False,False,False,False,4.4419964,35.707721,algeria,
150,150,1131,400000,False,False,False,False,False,-1.7010809,35.12495710000004,algeria,
151,151,2429,220000,False,False,False,False,False,5.314361400000021,35.843815600000084,algeria,
152,152,1880,220000,False,False,False,False,False,2.4056427,36.37471379999998,algeria,
153,153,2137,220000,False,False,False,False,False,3.3857971,36.71022210000007,algeria,
154,154,1275,220000,False,False,False,False,False,-0.9015649,34.885282299999766,algeria,
155,155,1807,400000,False,False,False,False,False,1.5226635,36.22937419999985,algeria,
156,156,1765,220000,False,False,False,False,False,1.1995684,36.08644060000001,algeria,
157,157,1092,220000,False,False,False,False,False,-1.8633803,35.085502600000034,algeria,
158,158,3006,400000,False,False,False,False,False,6.935386299999982,36.71580140000017,algeria,
159,159,1820,220000,False,False,False,False,False,1.566364,35.44983500000065,algeria,
160,160,2054,220000,False,False,False,False,False,3.2448883,34.61663849999994,algeria,
161,161,2760,220000,False,False,False,False,False,6.3043136,35.48880090000008,algeria,
162,162,2456,400000,False,False,False,False,False,5.31593110000002,35.8429815000001,algeria,
163,163,1117,400000,False,False,False,False,False,-1.7741042,35.09189260000004,algeria,
164,164,2464,400000,False,False,False,False,False,5.3168335,35.843163400000094,algeria,
165,165,1055,220000,False,False,False,False,False,-1.9994655,34.90575519999997,algeria,
166,166,1353,220000,False,False,False,False,False,-0.6052212,35.68103019999982,algeria,
167,167,1931,220000,False,False,False,False,False,2.839379099999985,36.64974349999979,algeria,
168,168,1961,220000,False,False,False,False,False,2.847886599999986,36.53356679999976,algeria,
169,169,3159,220000,False,False,False,False,False,7.359515400000017,35.763708799999876,algeria,
170,170,1461,220000,False,False,False,False,False,-0.2983996,27.894022600000067,algeria,
171,171,1682,220000,False,False,False,False,False,0.4086138,35.76640429999995,algeria,
172,172,1919,220000,False,False,False,False,False,2.8125153,36.534714699999746,algeria,
173,173,2677,220000,False,False,False,False,False,6.025681799999981,31.787098700000033,algeria,
174,174,1676,220000,False,False,False,False,False,0.3503786,35.575010699999616,algeria,
175,175,1018,220000,False,False,False,False,False,-2.2647808,31.581470599999964,algeria,
176,176,2301,220000,False,False,False,False,False,4.4821094,34.87701819999988,algeria,
177,177,2121,220000,False,False,False,False,False,3.3634313,32.50497109999976,algeria,
178,178,1887,220000,False,False,False,False,False,2.5712649,36.49818379999978,algeria,
179,179,3016,220000,False,False,False,False,False,6.949777799999986,36.720323400000126,algeria,
180,180,1289,220000,False,False,False,False,False,-0.9007746,35.0876957,algeria,
181,181,2007,220000,False,False,False,False,False,2.94585050000002,35.4264223,algeria,
182,182,3278,220000,False,False,False,False,False,7.641420399999989,36.459399499999975,algeria,
183,183,1308,220000,False,False,False,False,False,-0.899919,35.088724500000026,algeria,
184,184,2300,220000,False,False,False,False,False,4.4817917,35.70712740000007,algeria,
185,185,2830,220000,False,False,False,False,False,6.4674142,30.529477300000046,algeria,
186,186,2695,220000,False,False,False,False,False,6.0620105,33.126139600000094,algeria,
187,187,1885,220000,False,False,False,False,False,2.5680669,36.45193130000044,algeria,
188,188,1842,400000,False,False,False,False,False,2.07982210000001,36.450644599999826,algeria,
189,189,1502,220000,False,False,False,False,False,-0.176155399999985,35.7657473,algeria,
190,190,3277,220000,False,False,False,False,False,7.641132,36.4627849000002,algeria,
191,191,3277,220000,False,False,False,False,False,7.641132,36.4627849000002,algeria,
192,192,1998,220000,False,False,False,False,False,2.8943407,33.13202899999987,algeria,
193,193,1521,220000,False,False,False,False,False,-0.148198799999984,35.78204450000002,algeria,
194,194,2424,220000,False,False,False,False,False,5.314047,35.84372910000004,algeria,
195,195,2583,220000,False,False,False,False,False,5.834306,36.73925670000003,algeria,
196,196,1355,220000,False,False,False,False,False,-0.604479,35.677305199999935,algeria,
197,197,3155,220000,False,False,False,False,False,7.3593281,35.72626010000011,algeria,
198,198,3100,400000,False,False,False,False,False,7.117818299999988,35.198848899999916,algeria,
199,199,3383,400000,False,False,False,False,False,8.0791064,36.681028399999825,algeria,
200,200,1213,220000,False,False,False,False,False,-1.3262657,34.89917819999997,algeria,
201,201,2780,400000,False,False,False,False,False,6.335683499999987,36.24640719999995,algeria,
202,202,2057,220000,False,False,False,False,False,3.245752400000011,34.620532,algeria,
203,203,2715,400000,False,False,False,False,False,6.2125325,36.73106189999996,algeria,
204,204,3396,400000,False,False,False,False,False,8.098071900000015,36.68034389999983,algeria,
205,205,1233,400000,False,False,False,False,False,-1.2263957,35.38684040000017,algeria,
206,206,1904,400000,False,False,False,False,False,2.6034154,36.4504076999997,algeria,
207,207,1250,400000,False,False,False,False,False,-0.9028886,35.089749400000024,algeria,
208,208,3026,400000,False,False,False,False,False,6.950158499999982,36.716634500000076,algeria,
209,209,1367,220000,False,False,False,False,False,-0.5409364,35.53694889999994,algeria,
210,210,2628,220000,False,False,False,False,False,5.9926509,31.761756200000054,algeria,
211,211,3042,220000,False,False,False,False,False,6.9505888,36.72012940000011,algeria,
212,212,1379,220000,False,False,False,False,False,-0.4748948,35.724653699999784,algeria,
213,213,1242,400000,False,False,False,False,False,-1.116671700000011,35.38684040000017,algeria,
214,214,3015,400000,False,False,False,False,False,6.9497689,36.71650880000008,algeria,
215,215,1317,220000,False,False,False,False,False,-0.888302,35.07118209999999,algeria,
216,216,1199,220000,False,False,False,False,False,-1.4124473,35.0876132,algeria,
217,217,2605,220000,False,False,False,False,False,5.941529399999975,36.78224919999979,algeria,
218,218,1220,220000,False,False,False,False,False,-1.2645837,35.359882499999955,algeria,
219,219,3666,400000,False,False,False,False,False,9.4905997,30.149622200000014,algeria,
220,220,1360,220000,False,False,False,False,False,-0.5804444,35.704349399999806,algeria,
221,221,2113,220000,False,False,False,False,False,3.34780189999997,33.13202899999987,algeria,
222,222,2797,400000,False,False,False,False,False,6.336975,36.2475263000002,algeria,
223,223,2469,400000,False,False,False,False,False,5.3172743,35.843004,algeria,
224,224,3370,150000,False,False,False,False,False,8.0055463,34.3543581000001,algeria,
225,225,1097,220000,False,False,False,False,False,-1.8610848,35.08501010000004,algeria,
226,226,2586,220000,False,False,False,False,False,5.877703100000011,36.78403319999978,algeria,
227,227,2672,220000,False,False,False,False,False,6.0221501,31.671705500000044,algeria,
228,228,1980,220000,False,False,False,False,False,2.848577599999987,36.53433509999974,algeria,
229,229,2574,220000,False,False,False,False,False,5.735613299999988,36.489991500000116,algeria,
230,230,1652,220000,False,False,False,False,False,0.1381241,35.756645,algeria,
231,231,1283,220000,False,False,False,False,False,-0.9012149,35.08863990000003,algeria,
232,232,1779,220000,False,False,False,False,False,1.2051011,36.0899123,algeria,
233,233,2497,220000,False,False,False,False,False,5.4678977,36.18159060000019,algeria,
234,234,3375,220000,False,False,False,False,False,8.029379399999986,30.67091559999996,algeria,
235,235,1995,220000,False,False,False,False,False,2.885343400000022,36.59311280000007,algeria,
236,236,3331,220000,False,False,False,False,False,7.892082099999983,35.86805709999993,algeria,
237,237,1263,220000,False,False,False,False,False,-0.9020661,35.0876094,algeria,
238,238,1123,400000,False,False,False,False,False,-1.7157007,35.11568760000004,algeria,
239,239,2568,220000,False,False,False,False,False,5.7134034,34.3076331000001,algeria,
240,240,2568,220000,False,False,False,False,False,5.7134034,34.3076331000001,algeria,
241,241,1795,220000,False,False,False,False,False,1.3591803,35.33755609999975,algeria,
242,242,3149,220000,False,False,False,False,False,7.340520700000015,35.778609299999744,algeria,
243,243,2752,220000,False,False,False,False,False,6.3039287,35.48772570000004,algeria,
244,244,2174,220000,False,False,False,False,False,3.573604800000019,36.248948099999986,algeria,
245,245,1958,220000,False,False,False,False,False,2.847792699999987,36.53363049999974,algeria,
246,246,2445,400000,False,False,False,False,False,5.3155112,35.8425189000001,algeria,
247,247,2019,400000,False,False,False,False,False,2.962655600000018,33.13895720000011,algeria,
248,248,2786,400000,False,False,False,False,False,6.3360671,36.2463184000002,algeria,
249,249,1704,400000,False,False,False,False,False,0.650174699999979,35.45300720000009,algeria,
250,250,3419,400000,False,False,False,False,False,8.100049499999985,36.680711399999886,algeria,
251,251,2680,220000,False,False,False,False,False,6.0262835,35.514833699999954,algeria,
252,252,1715,400000,False,False,False,False,False,0.65966780000002,35.435252500000104,algeria,
253,253,1267,220000,False,False,False,False,False,-0.9019578,35.08858130000002,algeria,
254,254,1203,400000,False,False,False,False,False,-1.375976400000011,35.23808690000018,algeria,
255,255,2679,220000,False,False,False,False,False,6.0258986,35.52703329999996,algeria,
256,256,2564,220000,False,False,False,False,False,5.712921900000013,34.70226360000012,algeria,
257,257,2564,220000,False,False,False,False,False,5.712921900000013,34.70226360000012,algeria,
258,258,2740,220000,False,False,False,False,False,6.2593767,35.63120259999994,algeria,
259,259,3328,220000,False,False,False,False,False,7.891888199999983,35.86827569999993,algeria,
260,260,3028,220000,False,False,False,False,False,6.950191899999988,36.720071100000126,algeria,
261,261,1420,220000,False,False,False,False,False,-0.395014,35.530938999999684,algeria,
262,262,1711,220000,False,False,False,False,False,0.6507343,35.4518148999998,algeria,
263,263,2467,400000,False,False,False,False,False,5.3172534,35.270112,algeria,
264,264,2860,220000,False,False,False,False,False,6.597542199999971,33.15813320000023,algeria,
265,265,1886,220000,False,False,False,False,False,2.5681455,36.45157750000044,algeria,
266,266,3352,220000,False,False,False,False,False,7.894172,35.869523,algeria,
267,267,2021,400000,False,False,False,False,False,2.963402400000018,35.435261200000106,algeria,
268,268,3034,400000,False,False,False,False,False,6.9503904,36.716684800000074,algeria,
269,269,2722,400000,False,False,False,False,False,6.214166,36.731059799999954,algeria,
270,270,1922,220000,False,False,False,False,False,2.838944499999984,36.649522199999815,algeria,
271,271,1983,220000,False,False,False,False,False,2.848761299999987,36.53399739999979,algeria,
272,272,1400,220000,False,False,False,False,False,-0.4702372,35.537100599999945,algeria,
273,273,1971,220000,False,False,False,False,False,2.848325499999987,36.53358259999979,algeria,
274,274,1963,220000,False,False,False,False,False,2.848032899999987,36.53381669999972,algeria,
275,275,1997,220000,False,False,False,False,False,2.8940792,33.749651199999924,algeria,
276,276,1423,220000,False,False,False,False,False,-0.3880961,35.59545599999987,algeria,
277,277,2708,220000,False,False,False,False,False,6.1824956,35.48808709999995,algeria,
278,278,2817,220000,False,False,False,False,False,6.3389984,36.05121410000003,algeria,
279,279,1764,220000,False,False,False,False,False,1.1995079,36.086739,algeria,
280,280,1691,220000,False,False,False,False,False,0.5545481,35.76640429999995,algeria,
281,281,2711,220000,False,False,False,False,False,6.1871504,35.58356109999993,algeria,
282,282,1793,220000,False,False,False,False,False,1.3333412,26.995088699999883,algeria,
283,283,1978,220000,False,False,False,False,False,2.848543399999987,36.53378999999979,algeria,
284,284,1380,220000,False,False,False,False,False,-0.473968,35.72023590000009,algeria,
285,285,2042,220000,False,False,False,False,False,3.1425938,36.596960199999806,algeria,
286,286,2455,220000,False,False,False,False,False,5.315859300000014,36.01679100000024,algeria,
287,287,2302,220000,False,False,False,False,False,4.482216300000029,35.3479892,algeria,
288,288,1390,400000,False,False,False,False,False,-0.4717407,35.719825299999826,algeria,
289,289,2480,220000,False,False,False,False,False,5.3730488,35.3480606,algeria,
290,290,2908,220000,False,False,False,False,False,6.6723623,35.86803249999995,algeria,
291,291,3062,400000,False,False,False,False,False,6.9516818,36.71652350000007,algeria,
292,292,1933,220000,False,False,False,False,False,2.839478699999983,36.649123099999805,algeria,
293,293,1507,400000,False,False,False,False,False,-0.170746699999985,35.7669649,algeria,
294,294,1959,220000,False,False,False,False,False,2.847815099999988,36.53360929999971,algeria,
295,295,3372,220000,False,False,False,False,False,8.028937799999985,30.822707799999865,algeria,
296,296,1251,400000,False,False,False,False,False,-0.902646199999987,35.08977790000003,algeria,
297,297,1894,220000,False,False,False,False,False,2.5876842,36.502251899999756,algeria,
298,298,1675,220000,False,False,False,False,False,0.3487569,35.57469409999945,algeria,
299,299,2563,220000,False,False,False,False,False,5.712638800000012,34.875715,algeria,
300,300,2664,220000,False,False,False,False,False,6.0217762,30.528517800000046,algeria,
301,301,3135,400000,False,False,False,False,False,7.323103799999948,35.73920189999987,algeria,
302,302,2677,220000,False,False,False,False,False,6.025681799999981,31.787098700000033,algeria,
303,303,2832,220000,False,False,False,False,False,6.4677134,29.685137700000038,algeria,
304,304,3399,400000,False,False,False,False,False,8.098260400000015,36.68025769999988,algeria,
305,305,1378,220000,False,False,False,False,False,-0.4748948,35.72114709999982,algeria,
306,306,2172,220000,False,False,False,False,False,3.573375100000019,36.2488578,algeria,
307,307,2058,220000,False,False,False,False,False,3.245791,34.606504,algeria,
308,308,1195,220000,False,False,False,False,False,-1.4127485,35.21807879999996,algeria,
309,309,3160,220000,False,False,False,False,False,7.3598716,35.763173799999876,algeria,
310,310,2434,220000,False,False,False,False,False,5.3146757,35.84390210000007,algeria,
311,311,1449,220000,False,False,False,False,False,-0.334525099999962,33.47116879999987,algeria,
312,312,1992,220000,False,False,False,False,False,2.879305800000022,36.59311280000007,algeria,
313,313,1298,220000,False,False,False,False,False,-0.9004244,35.0877268,algeria,
314,314,2181,220000,False,False,False,False,False,3.574462400000019,36.249191100000104,algeria,
315,315,2912,220000,False,False,False,False,False,6.677772400000038,34.50568969999993,algeria,
316,316,1231,400000,False,False,False,False,False,-1.2265099,35.091049400000124,algeria,
317,317,1425,400000,False,False,False,False,False,-0.37348149999996,33.26036039999985,algeria,
318,318,2040,220000,False,False,False,False,False,3.1416423,36.597442199999804,algeria,
319,319,1685,220000,False,False,False,False,False,0.5323194,35.756645,algeria,
320,320,1710,220000,False,False,False,False,False,0.6505748,35.4518148999998,algeria,
321,321,2771,220000,False,False,False,False,False,6.3108058,36.4929498,algeria,
322,322,2446,220000,False,False,False,False,False,5.3155469,35.84362290000025,algeria,
323,323,2562,220000,False,False,False,False,False,5.712371900000012,34.875715,algeria,
324,324,2928,220000,False,False,False,False,False,6.7797888,33.307859199999946,algeria,
325,325,2056,220000,False,False,False,False,False,3.2448883,34.61951759999993,algeria,
326,326,1403,220000,False,False,False,False,False,-0.4648436,35.74317729999976,algeria,
327,327,1941,220000,False,False,False,False,False,2.8398689,36.648720099999785,algeria,
328,328,1000,400000,False,False,False,False,False,-2.3683347,34.58467680000013,algeria,
329,329,2414,220000,False,False,False,False,False,5.2595306,31.760375799999956,algeria,
330,330,3667,132000,False,False,False,False,False,9.490690799999976,30.148441600000204,algeria,
331,331,3329,220000,False,False,False,False,False,7.891985199999983,35.86816639999993,algeria,
332,332,2905,220000,False,False,False,False,False,6.6719687,36.2606048,algeria,
333,333,2416,220000,False,False,False,False,False,5.2755801,36.181643900000196,algeria,
334,334,3402,400000,False,False,False,False,False,8.098707700000016,36.68037109999987,algeria,
335,335,1712,220000,False,False,False,False,False,0.6508917,35.12430119999987,algeria,
336,336,1829,220000,False,False,False,False,False,1.8577211,35.455866799999875,algeria,
337,337,1965,220000,False,False,False,False,False,2.8480757,36.534024099999726,algeria,
338,338,2656,220000,False,False,False,False,False,6.021521699999983,31.76084320000005,algeria,
339,339,1894,220000,False,False,False,False,False,2.5876842,36.502251899999756,algeria,
340,340,1290,220000,False,False,False,False,False,-0.9007576,35.07118209999999,algeria,
341,341,3664,132000,False,False,False,False,False,9.4880221,30.134436200000017,algeria,
342,342,2626,400000,False,False,False,False,False,5.992417,31.80653520000003,algeria,
343,343,1384,220000,False,False,False,False,False,-0.473432,35.720923899999825,algeria,
344,344,3376,220000,False,False,False,False,False,8.029474,30.272093499999976,algeria,
345,345,2199,220000,False,False,False,False,False,3.594367500000013,36.715391800000106,algeria,
346,346,2444,400000,False,False,False,False,False,5.3154829,35.8427693000001,algeria,
347,347,3060,400000,False,False,False,False,False,6.951653599999982,36.71580140000017,algeria,
348,348,1962,220000,False,False,False,False,False,2.847924,36.533712999999715,algeria,
349,349,2809,220000,False,False,False,False,False,6.3385464,36.2477129000002,algeria,
350,350,2100,220000,False,False,False,False,False,3.3266518,36.661213500000066,algeria,
351,351,1094,220000,False,False,False,False,False,-1.8624076,35.08606559999996,algeria,
352,352,1118,220000,False,False,False,False,False,-1.744873,35.00217279999998,algeria,
